,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2013,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxcode,township,zip
0,220 S MAPLE AVE,"25,362",,OAK PARK,2-99,"$253,620","1,219.10","51,000",16-07-308-028-1039,0.00,0.00,"7,941.22","9,160.32","$7,176.81","$7,129.84","$8,598.96","$8,592.11","$7,941.22",27001,OAK PARK,60302
0,220 S MAPLE AVE,"25,362",,OAK PARK,2-99,"$253,620","1,219.10","51,000",16-07-308-028-1040,0.00,0.00,"7,941.22","9,160.32","$6,758.96","$7,129.84","$7,652.98","$8,592.11","$7,941.22",27001,OAK PARK,60302
0,220 S MAPLE AVE,"25,362",,OAK PARK,2-99,"$253,620","1,219.10","51,000",16-07-308-028-1041,0.00,0.00,"7,941.22","9,160.32","$7,176.81","$7,129.84","$7,652.98","$8,592.11","$7,941.22",27001,OAK PARK,60302
0,220 S MAPLE AVE,"25,362",,OAK PARK,2-99,"$253,620",0.00,"51,000",16-07-308-028-1042,0.00,0.00,"9,160.32","9,160.32","$8,032.56","$7,990.56","$8,598.96","$9,597.17","$9,160.32",27001,OAK PARK,60302
0,224 S MAPLE AVE,"27,636",,OAK PARK,2-99,"$276,360","1,219.10","51,000",16-07-308-028-1043,975.28,0.00,"7,787.25","9,981.63","$7,285.73","$7,231.40","$7,748.39","$8,734.83","$7,787.25",27001,OAK PARK,60302
0,224 S MAPLE AVE,"27,636",,OAK PARK,2-99,"$276,360","1,219.10","51,000",16-07-308-028-1044,0.00,0.00,"8,762.53","9,981.63","$7,896.98","$7,846.20","$8,424.09","$9,452.73","$8,762.53",27001,OAK PARK,60302
0,224 S MAPLE AVE,"27,636",,OAK PARK,2-99,"$276,360","1,219.10","51,000",16-07-308-028-1045,0.00,0.00,"8,762.53","9,981.63","$7,896.98","$7,846.20","$8,424.09","$9,452.73","$8,762.53",27001,OAK PARK,60302
0,224 S MAPLE AVE,"16,730",,OAK PARK,2-99,"$167,300","1,219.10","51,000",16-07-308-028-1046,975.28,0.00,"3,848.21","6,042.59","$3,831.80","$3,795.65","$4,050.96","$4,432.17","$3,848.21",27001,OAK PARK,60302
0,228 S MAPLE AVE,"20,091",,OAK PARK,2-10,"$200,910","1,219.10","1,438",16-07-308-029-0000,0.00,0.00,"6,037.47","7,256.57","$6,166.66","$4,849.42","$5,198.97","$5,853.33","$6,037.47",27001,OAK PARK,60302
0,228 S MAPLE AVE,"20,033",,OAK PARK,2-10,"$200,330","1,219.10","1,412",16-07-308-030-0000,0.00,0.00,"6,016.50","7,235.60","$6,144.53","$4,861.84","$5,212.35","$5,868.11","$6,016.50",27001,OAK PARK,60302
0,228 S MAPLE AVE,"20,033",,OAK PARK,2-10,"$200,330",0.00,"1,412",16-07-308-031-0000,0.00,0.00,"7,235.60","7,235.60","$7,000.28","$5,364.01","$5,772.51","$6,442.58","$7,235.60",27001,OAK PARK,60302
0,228 S MAPLE AVE,"20,035",,OAK PARK,2-10,"$200,350","1,219.10","1,410",16-07-308-032-0000,0.00,0.00,"6,017.23","7,236.33","$6,151.01","$4,844.38","$5,193.57","$5,847.15","$6,017.23",27001,OAK PARK,60302
0,228 S MAPLE AVE,"20,026",,OAK PARK,2-10,"$200,260","1,219.10","1,406",16-07-308-033-0000,975.28,0.00,"5,038.66","7,233.04","$5,536.21","$4,226.26","$4,514.35","$5,125.23","$5,038.66",27001,OAK PARK,60302
0,228 S MAPLE AVE,"20,007",,OAK PARK,2-10,"$200,070",0.00,"1,442",16-07-308-034-0000,0.00,0.00,"7,226.22","7,226.22","$5,534.50","$4,221.95","$4,509.62","$6,843.02","$7,226.22",27001,OAK PARK,60302
0,226 S MAPLE AVE,"20,090",,OAK PARK,2-10,"$200,900","1,219.10","1,410",16-07-308-036-0000,0.00,0.00,"6,037.11","7,256.21","$6,151.62","$4,845.12","$5,194.38","$5,848.01","$6,037.11",27001,OAK PARK,60302
0,226 S MAPLE AVE,"20,093",,OAK PARK,2-10,"$200,930","1,219.10","1,411",16-07-308-037-0000,975.28,"1,437.56","3,625.36","7,257.30","$6,152.35","$4,231.30","$4,519.76","$5,131.26","$3,625.36",27001,OAK PARK,60302
0,226 S MAPLE AVE,"20,002",,OAK PARK,2-10,"$200,020","1,219.10","1,415",16-07-308-038-0000,0.00,0.00,"6,005.29","7,224.39","$6,155.90","$4,232.90","$4,535.43","$5,112.74","$6,005.29",27001,OAK PARK,60302
0,226 S MAPLE AVE,"20,004",,OAK PARK,2-10,"$200,040","1,219.10","1,416",16-07-308-039-0000,0.00,0.00,"6,006.02","7,225.12","$6,156.51","$4,850.16","$5,199.78","$5,854.04","$6,006.02",27001,OAK PARK,60302
0,226 S MAPLE AVE,"19,268",,OAK PARK,2-10,"$192,680","1,219.10",890,16-07-308-041-0000,0.00,0.00,"5,740.13","6,959.23","$5,940.49","$4,863.81","$5,214.51","$5,870.56","$5,740.13",27001,OAK PARK,60302
0,226 S MAPLE AVE,"20,081",,OAK PARK,2-10,"$200,810","1,219.10",889,16-07-308-042-0000,0.00,0.00,"6,033.81","7,252.91","$5,814.21","$4,862.82","$5,213.43","$5,869.41","$6,033.81",27001,OAK PARK,60302
0,235 S MARION ST,"43,543","2,124",OAK PARK,2-95,"$435,430","1,219.10","3,198",16-07-308-043-0000,0.00,0.00,"14,507.90","15,727.00","$10,429.64","$12,667.34","$13,612.25","$15,243.17","$14,507.90",27004,OAK PARK,60302
0,235 S MARION ST,"43,590","2,124",OAK PARK,2-95,"$435,900","1,219.10","1,675",16-07-308-044-0000,0.00,0.00,"14,524.85","15,743.95","$11,363.02","$13,297.39","$14,290.24","$14,507.90","$14,524.85",27004,OAK PARK,60302
0,235 S MARION ST,"43,581","2,124",OAK PARK,2-95,"$435,810",0.00,"1,672",16-07-308-045-0000,0.00,0.00,"15,740.65","15,740.65","$12,806.42","$14,155.77","$15,233.66","$17,002.17","$15,740.65",27004,OAK PARK,60302
0,235 S MARION ST,"43,525","2,124",OAK PARK,2-95,"$435,250","1,219.10","1,686",16-07-308-046-0000,975.28,0.00,"13,526.16","15,720.54","$11,366.81","$13,305.38","$12,764.92","$14,333.73","$13,526.16",27004,OAK PARK,60302
0,235 S MARION ST,"43,597","2,124",OAK PARK,2-95,"$435,970","1,219.10","2,482",16-07-308-047-0000,0.00,0.00,"14,527.41","15,746.51","$11,942.85","$13,303.04","$14,296.33","$16,006.73","$14,527.41",27004,OAK PARK,60302
0,235 S MARION ST,"43,511","2,124",OAK PARK,2-95,"$435,110","1,219.10","1,650",16-07-308-048-0000,0.00,0.00,"14,496.32","15,715.42","$11,353.24","$12,713.94","$13,662.38","$13,914.19","$14,496.32",27004,OAK PARK,60302
0,235 S MARION ST,"41,424","2,124",OAK PARK,2-95,"$414,240","1,219.10","1,645",16-07-308-049-0000,975.28,0.00,"12,767.27","14,961.65","$10,740.03","$12,097.17","$12,984.52","$14,578.83","$12,767.27",27004,OAK PARK,60302
0,235 S MARION ST,"43,511","2,124",OAK PARK,2-95,"$435,110","1,219.10","2,565",16-07-308-050-0000,0.00,0.00,"14,496.32","15,715.42","$11,710.57","$13,286.69","$14,278.76","$15,986.92","$14,496.32",27004,OAK PARK,60302
0,235 S MARION ST,"43,575","2,124",OAK PARK,2-95,"$435,750","1,219.10","1,670",16-07-308-051-0000,0.00,0.00,"14,519.48","15,738.58","$11,949.08","$13,293.70","$14,286.33","$15,995.39","$14,519.48",27004,OAK PARK,60302
0,235 S MARION ST,"41,376","2,124",OAK PARK,2-95,"$413,760","1,219.10","1,671",16-07-308-052-0000,0.00,0.00,"13,725.24","14,944.34","$11,949.69","$13,294.31","$14,287.00","$15,996.25","$13,725.24",27004,OAK PARK,60302
0,235 S MARION ST,"43,578","2,124",OAK PARK,2-95,"$435,780","1,219.10","1,671",16-07-308-053-0000,0.00,0.00,"14,520.58","15,739.68","$11,949.69","$13,294.31","$14,287.00","$15,996.25","$14,520.58",27004,OAK PARK,60302
0,235 S MARION ST,"43,512","2,124",OAK PARK,2-95,"$435,120",0.00,"3,141",16-07-308-054-0000,0.00,0.00,"15,715.78","15,715.78","$12,811.07","$14,174.46","$15,253.93","$17,024.71","$15,715.78",27004,OAK PARK,60302
0,240 S MAPLE AVE,"8,340",,OAK PARK,2-99,"$83,400","1,219.10","17,000",16-07-308-055-1001,0.00,0.00,"1,793.17","3,012.27","$2,144.14","$2,007.44","$1,828.31","$1,970.49","$1,793.17",27001,OAK PARK,60302
0,240 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270",0.00,"17,000",16-07-308-055-1002,0.00,0.00,"3,946.59","3,946.59","$3,074.34","$2,896.81","$3,634.73","$3,898.05","$3,946.59",27001,OAK PARK,60302
0,240 S MAPLE AVE,"14,570",,OAK PARK,2-99,"$145,700",0.00,"17,000",16-07-308-055-1003,0.00,0.00,"5,262.49","5,262.49","$5,240.25","$5,010.50","$4,846.39","$5,197.74","$5,262.49",27001,OAK PARK,60302
0,240 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1004,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,240 S MAPLE AVE,"14,570",,OAK PARK,2-99,"$145,700","1,219.10","17,000",16-07-308-055-1005,0.00,0.00,"4,043.39","5,262.49","$4,384.50","$4,149.78","$3,900.41","$4,192.68","$4,043.39",27001,OAK PARK,60302
0,240 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1006,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,282.01","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,240 S MAPLE AVE,"14,570",,OAK PARK,2-99,"$145,700",0.00,"17,000",16-07-308-055-1007,0.00,0.00,"5,262.49","5,262.49","$4,384.50","$5,010.50","$4,846.39","$5,197.74","$5,262.49",27001,OAK PARK,60302
0,242 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1008,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,242 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1009,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,242 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1010,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,242 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1011,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,242 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1012,975.28,0.00,"1,752.21","3,946.59","$1,676.78","$1,686.64","$2,013.05","$2,175.09","$1,752.21",27001,OAK PARK,60302
0,242 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1013,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,242 S MAPLE AVE,"11,327",,OAK PARK,2-99,"$113,270","1,219.10","17,000",16-07-308-055-1014,0.00,0.00,"2,872.08","4,091.18","$3,218.48","$3,034.90","$2,822.13","$3,035.86","$2,872.08",27001,OAK PARK,60302
0,242 S MAPLE AVE,"11,327",,OAK PARK,2-99,"$113,270","1,219.10","17,000",16-07-308-055-1015,0.00,0.00,"2,872.08","4,091.18","$3,218.48","$3,034.90","$2,822.13","$3,035.86","$2,872.08",27001,OAK PARK,60302
0,242 S MAPLE AVE,"11,327",,OAK PARK,2-99,"$113,270","1,219.10","17,000",16-07-308-055-1016,0.00,0.00,"2,872.08","4,091.18","$3,218.48","$3,034.90","$2,822.13","$3,035.86","$2,872.08",27001,OAK PARK,60302
0,242 S MAPLE AVE,"11,327",,OAK PARK,2-99,"$113,270","1,219.10","17,000",16-07-308-055-1017,0.00,0.00,"2,872.08","4,091.18","$3,218.48","$3,034.90","$2,822.13","$3,035.86","$2,872.08",27001,OAK PARK,60302
0,242 S MAPLE AVE,"11,327",,OAK PARK,2-99,"$113,270","1,219.10","17,000",16-07-308-055-1018,0.00,0.00,"2,872.08","4,091.18","$3,218.48","$3,034.90","$2,822.13","$3,035.86","$2,872.08",27001,OAK PARK,60302
0,242 S MAPLE AVE,"11,327",,OAK PARK,2-99,"$113,270",0.00,"17,000",16-07-308-055-1019,0.00,0.00,"4,091.18","4,091.18","$4,074.23","$3,895.62","$3,768.11","$4,040.92","$4,091.18",27001,OAK PARK,60302
0,244 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1020,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,244 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270",0.00,"17,000",16-07-308-055-1021,0.00,0.00,"3,946.59","3,946.59","$3,930.09","$3,757.53","$3,634.73","$3,898.05","$3,946.59",27001,OAK PARK,60302
0,244 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1022,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$3,634.73","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,244 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1023,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,244 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1024,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.45","$2,688.34","$2,892.56","$2,727.49",27001,OAK PARK,60302
0,244 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1025,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,246 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270","1,219.10","17,000",16-07-308-055-1026,0.00,0.00,"2,727.49","3,946.59","$3,074.34","$2,896.81","$2,688.75","$2,892.99","$2,727.49",27001,OAK PARK,60302
0,246 S MAPLE AVE,"14,570",,OAK PARK,2-99,"$145,700","1,219.10","17,000",16-07-308-055-1027,0.00,0.00,"4,043.39","5,262.49","$4,384.50","$4,149.78","$3,900.41","$4,192.68","$4,043.39",27001,OAK PARK,60302
0,246 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270",0.00,"17,000",16-07-308-055-1028,0.00,0.00,"3,946.59","3,946.59","$3,930.09","$3,757.53","$3,634.73","$3,898.05","$3,946.59",27001,OAK PARK,60302
0,246 S MAPLE AVE,"14,570",,OAK PARK,2-99,"$145,700","1,219.10","17,000",16-07-308-055-1029,0.00,0.00,"4,043.39","5,262.49","$4,384.50","$4,149.78","$3,900.41","$4,192.68","$4,043.39",27001,OAK PARK,60302
0,246 S MAPLE AVE,"10,927",,OAK PARK,2-99,"$109,270",0.00,"17,000",16-07-308-055-1030,0.00,0.00,"3,946.59","3,946.59","$3,930.09","$3,757.53","$3,634.73","$3,898.05","$3,946.59",27001,OAK PARK,60302
0,246 S MAPLE AVE,"14,570",,OAK PARK,2-99,"$145,700",0.00,"17,000",16-07-308-055-1031,0.00,0.00,"5,262.49","5,262.49","$4,384.50","$4,149.78","$4,846.39","$5,197.74","$5,262.49",27001,OAK PARK,60302
0,246 S MAPLE AVE,"1,274",,OAK PARK,2-99,"$12,740",0.00,"17,000",16-07-308-055-1032,0.00,0.00,460.09,460.09,$458.19,$438.35,$423.66,$454.43,$460.09,27001,OAK PARK,60302
0,246 S MAPLE AVE,"1,274",,OAK PARK,2-99,"$12,740",0.00,"17,000",16-07-308-055-1033,0.00,0.00,460.09,460.09,$458.19,$438.35,$423.66,$454.43,$460.09,27001,OAK PARK,60302
0,246 S MAPLE AVE,"1,274",,OAK PARK,2-99,"$12,740",0.00,"17,000",16-07-308-055-1034,0.00,0.00,460.09,460.09,$458.19,$438.35,$423.66,$454.43,$460.09,27001,OAK PARK,60302
0,202 S MARION ST,"324,336",,OAK PARK,5-92,,0.00,"12,600",16-07-309-001-0000,0.00,0.00,"117,144.54","117,144.54","$103,533.77","$108,686.31","$116,962.72","$130,540.21","$117,144.54",27004,OAK PARK,60302
0,1033  PLEASANT ST,"360,894",,OAK PARK,3-15,,0.00,"38,804",16-07-309-002-0000,0.00,0.00,"130,348.73","130,348.73","$98,986.31","$106,002.46","$114,074.51","$127,316.84","$130,348.73",27001,OAK PARK,60302
0,201  HOME AVE,0,,OAK PARK,0-00,,,0,16-07-309-003-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,216 S MARION ST,"36,280","1,767",OAK PARK,2-12,"$362,800",0.00,"5,412",16-07-309-004-0000,0.00,0.00,"13,103.74","13,103.74","$10,967.66","$8,707.29","$9,370.34","$10,458.08","$13,103.74",27004,OAK PARK,60302
0,220 S MARION ST,"26,766",,OAK PARK,5-90,,0.00,"5,412",16-07-309-005-0000,0.00,0.00,"9,667.46","9,667.46","$6,424.24","$7,075.73","$7,614.46","$8,498.50","$9,667.46",27004,OAK PARK,60302
0,224 S MARION ST,"56,462","3,336",OAK PARK,2-06,"$564,620",0.00,"7,656",16-07-309-006-0000,0.00,0.00,"20,393.10","20,393.10","$8,518.26","$19,550.27","$19,802.47","$22,101.13","$20,393.10",27004,OAK PARK,60302
0,230 S MARION ST,0,,OAK PARK,0-00,,,0,16-07-309-007-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,258 S MARION ST,"42,943","3,162",OAK PARK,2-11,"$429,430","1,219.10","8,250",16-07-309-013-0000,0.00,0.00,"14,291.14","15,510.24","$11,315.46","$12,407.03","$13,332.10","$12,113.13","$14,291.14",27001,OAK PARK,60302
0,264 S MARION ST,"91,040",,OAK PARK,3-15,,0.00,"6,600",16-07-309-014-0000,0.00,0.00,"32,882.05","32,882.05","$27,421.78","$31,884.76","$34,312.72","$38,295.94","$32,882.05",27001,OAK PARK,60302
0,1027  PLEASANT PL,0,,OAK PARK,0-00,,,0,16-07-309-015-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1030  RANDOLPH ST,"175,325",,OAK PARK,3-15,,0.00,"13,825",16-07-309-020-0000,0.00,0.00,"63,324.32","63,324.32","$43,808.04","$47,629.91","$51,256.85","$57,207.01","$63,324.32",27001,OAK PARK,60302
0,225  HOME AVE,0,,OAK PARK,0-00,,,0,16-07-309-022-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,237  HOME AVE,"37,545","1,940",OAK PARK,2-11,"$375,450","1,219.10","13,068",16-07-309-023-0000,975.28,0.00,"11,366.28","13,560.66","$11,870.60","$9,969.60","$10,694.98","$12,023.39","$11,366.28",27001,OAK PARK,60302
0,241  HOME AVE,"84,991","3,506",OAK PARK,2-06,"$849,910","1,219.10","19,602",16-07-309-024-0000,0.00,0.00,"29,478.20","30,697.30","$25,187.05","$24,557.45","$26,407.84","$29,524.07","$29,478.20",27001,OAK PARK,60302
0,247  HOME AVE,"48,855","2,382",OAK PARK,2-06,"$488,550","1,219.10","9,900",16-07-309-025-0000,0.00,0.00,"16,426.52","17,645.62","$14,410.10","$15,153.47","$16,287.75","$18,229.20","$16,426.52",27001,OAK PARK,60302
0,1034  RANDOLPH ST,"26,920","1,838",OAK PARK,2-11,"$269,200","1,219.10","3,406",16-07-309-030-0000,0.00,0.00,"8,503.95","9,723.05","$10,242.47","$7,990.31","$8,579.09","$8,557.94","$8,503.95",27001,OAK PARK,60302
0,1032  RANDOLPH ST,"39,103","1,610",OAK PARK,2-05,"$391,030","1,219.10","3,468",16-07-309-031-0000,975.28,0.00,"11,928.89","14,123.27","$9,340.14","$8,141.92","$8,728.15","$9,828.34","$11,928.89",27001,OAK PARK,60302
0,265  HOME AVE,"63,047","3,546",OAK PARK,2-06,"$630,470","1,219.10","9,006",16-07-309-033-0000,0.00,0.00,"21,552.35","22,771.45","$19,814.40","$19,775.29","$21,261.44","$23,780.29","$21,552.35",27001,OAK PARK,60302
0,266  WISCOSNIN AVE,0,,OAK PARK,0-00,,,0,16-07-309-034-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,00000
0,1020  RANDOLPH ST,0,,OAK PARK,0-00,,,0,16-07-309-035-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,267  HOME AVE,0,,OAK PARK,0-00,,,0,16-07-309-036-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1023  PLEASANT PL,0,,OAK PARK,0-00,,,0,16-07-309-037-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,00000
0,251  HOME AVE,"66,228","3,787",OAK PARK,2-06,"$662,280","1,219.10","8,085",16-07-309-039-0000,0.00,0.00,"22,701.35","23,920.45","$20,053.89","$20,173.06","$21,689.43","$22,720.10","$22,701.35",27001,OAK PARK,60302
0,259  HOME AVE,"61,290","2,866",OAK PARK,2-06,"$612,900","1,219.10","12,021",16-07-309-041-0000,0.00,0.00,"20,917.81","22,136.91","$17,819.77","$18,333.95","$19,710.44","$22,049.15","$20,917.81",27001,OAK PARK,60302
0,1018  RANDOLPH ST,"41,422",,OAK PARK,2-99,"$414,220",0.00,"12,243",16-07-309-042-1001,0.00,0.00,"14,960.92","14,960.92","$8,144.05","$8,839.84","$9,493.31","$10,646.03","$14,960.92",27001,OAK PARK,60302
0,1018  RANDOLPH ST,"36,580",,OAK PARK,2-99,"$365,800","1,219.10","12,243",16-07-309-042-1002,975.28,0.00,"11,017.74","13,212.12","$6,294.16","$7,091.35","$7,597.57","$8,566.56","$11,017.74",27001,OAK PARK,60302
0,1018  RANDOLPH ST,"34,506",,OAK PARK,2-99,"$345,060","1,219.10","12,243",16-07-309-042-1003,0.00,0.00,"11,243.88","12,462.98","$7,320.82","$7,220.33","$7,750.41","$8,700.80","$11,243.88",27001,OAK PARK,60302
0,1018  RANDOLPH ST,"19,315",,OAK PARK,2-99,"$193,150","1,219.10","12,243",16-07-309-042-1004,0.00,0.00,"5,757.20","6,976.30","$3,242.19","$3,662.49","$3,921.63","$4,427.72","$5,757.20",27001,OAK PARK,60302
0,1020  RANDOLPH ST,"34,506",,OAK PARK,2-99,"$345,060","1,219.10","12,243",16-07-309-042-1005,975.28,0.00,"10,268.60","12,462.98","$5,853.82","$5,887.82","$7,074.71","$8,700.80","$10,268.60",27001,OAK PARK,60302
0,1020  RANDOLPH ST,"33,100",,OAK PARK,2-99,"$331,000","1,219.10","12,243",16-07-309-042-1006,0.00,0.00,"10,736.00","11,955.10","$6,166.66","$6,890.92","$7,395.94","$8,305.24","$10,736.00",27001,OAK PARK,60302
0,1020  RANDOLPH ST,"31,071",,OAK PARK,2-99,"$310,710","1,219.10","12,243",16-07-309-042-1007,0.00,0.00,"10,003.20","11,222.30","$5,735.73","$6,415.68","$6,884.57","$7,734.51","$10,003.20",27001,OAK PARK,60302
0,1026  PLEASANT ST,0,,OAK PARK,0-00,,,0,16-07-309-043-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1025  PLEASANT PL,0,,OAK PARK,0-00,,,0,16-07-309-044-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,248 S MARION ST,"13,576",,OAK PARK,2-99,"$135,760","1,219.10","16,500",16-07-309-045-1001,0.00,0.00,"3,684.36","4,903.46","$3,926.67","$3,542.85","$3,792.97","$4,284.00","$3,684.36",27001,OAK PARK,60302
0,248 S MARION ST,"13,145",,OAK PARK,2-99,"$131,450",0.00,"16,500",16-07-309-045-1002,0.00,0.00,"4,747.78","4,747.78","$3,163.71","$2,788.36","$2,966.86","$5,121.21","$4,747.78",27001,OAK PARK,60302
0,248 S MARION ST,"11,323",,OAK PARK,2-99,"$113,230",0.00,"16,500",16-07-309-045-1003,0.00,0.00,"4,089.71","4,089.71","$3,988.65","$3,672.45","$3,952.03","$4,410.78","$4,089.71",27001,OAK PARK,60302
0,248 S MARION ST,"12,069",,OAK PARK,2-99,"$120,690","1,219.10","16,500",16-07-309-045-1004,0.00,0.00,"3,140.04","4,359.14","$3,395.86","$3,053.96","$3,266.74","$3,696.75","$3,140.04",27001,OAK PARK,60302
0,248 S MARION ST,"10,404",,OAK PARK,2-99,"$104,040","1,219.10","16,500",16-07-309-045-1005,0.00,0.00,"2,538.65","3,757.75","$2,809.43","$2,513.79","$2,685.50","$3,047.92","$2,538.65",27001,OAK PARK,60302
0,248 S MARION ST,"10,404",,OAK PARK,2-99,"$104,040","1,219.10","16,500",16-07-309-045-1006,0.00,0.00,"2,538.65","3,757.75","$2,809.43","$2,513.79","$2,685.50","$3,047.92","$2,538.65",27001,OAK PARK,60302
0,248 S MARION ST,"13,576",,OAK PARK,2-99,"$135,760",0.00,"16,500",16-07-309-045-1007,0.00,0.00,"4,903.46","4,903.46","$3,926.67","$3,542.85","$3,792.97","$4,284.00","$4,903.46",27001,OAK PARK,60302
0,248 S MARION ST,"13,145",,OAK PARK,2-99,"$131,450","1,219.10","16,500",16-07-309-045-1008,975.28,0.00,"2,553.40","4,747.78","$3,774.96","$3,403.16","$3,642.56","$3,398.25","$2,553.40",27001,OAK PARK,60302
0,248 S MARION ST,"14,293",,OAK PARK,2-99,"$142,930","1,219.10","16,500",16-07-309-045-1009,0.00,0.00,"3,943.30","5,162.40","$4,179.12","$3,775.12","$4,042.85","$4,562.83","$3,943.30",27001,OAK PARK,60302
0,248 S MARION ST,"13,751",,OAK PARK,2-99,"$137,510","1,219.10","16,500",16-07-309-045-1010,0.00,0.00,"3,747.51","4,966.61","$3,988.16","$3,599.16","$3,853.52","$4,351.62","$3,747.51",27001,OAK PARK,60302
0,248 S MARION ST,"12,069",,OAK PARK,2-99,"$120,690","1,219.10","16,500",16-07-309-045-1011,975.28,558.84,"1,605.92","4,359.14","$2,784.61","$1,824.36","$2,591.04","$2,752.86","$1,605.92",27001,OAK PARK,60302
0,248 S MARION ST,"10,404",,OAK PARK,2-99,"$104,040","1,219.10","16,500",16-07-309-045-1012,0.00,0.00,0.00,"3,757.75","$2,809.43","$2,513.79","$2,685.50","$1,477.03",$0.00,27001,OAK PARK,60302
0,248 S MARION ST,"10,404",,OAK PARK,2-99,"$104,040",0.00,"16,500",16-07-309-045-1013,0.00,0.00,"3,757.75","3,757.75","$3,665.18","$3,374.51","$3,631.48","$4,052.98","$3,757.75",27001,OAK PARK,60302
0,248 S MARION ST,"13,576",,OAK PARK,2-99,"$135,760",0.00,"16,500",16-07-309-045-1014,0.00,0.00,"4,903.46","4,903.46","$3,926.67","$4,403.57","$4,738.95","$5,289.06","$4,903.46",27001,OAK PARK,60302
