,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxbill2018,taxcode,township,zip
0,1126 N EUCLID AVE,"48,978","2,092",OAK PARK,2-05,"$489,780","1,268.60","6,820",16-06-209-004-0000,0.00,0.00,"16,817.83","18,086.43","$16,496.93","$14,398.76","$16,121.02","$19,049.41","$16,817.83",27001,OAK PARK,60302
0,1124 N EUCLID AVE,"62,196","2,496",OAK PARK,2-06,"$621,960","1,268.60","6,200",16-06-209-005-0000,"1,014.88",0.00,"20,684.02","22,967.50","$15,810.07","$16,980.21","$19,038.28","$20,269.73","$20,684.02",27001,OAK PARK,60302
0,1122 N EUCLID AVE,"49,310","2,282",OAK PARK,2-06,"$493,100","1,268.60","4,960",16-06-209-006-0000,0.00,0.00,"18,094.80","19,363.40","$14,090.23","$15,143.52","$15,658.98","$19,242.64","$18,094.80",27001,OAK PARK,60302
0,1141  LINDEN AVE,"37,693","1,515",OAK PARK,2-05,"$376,930","1,268.60","5,088",16-06-209-011-0000,"1,014.88","3,334.52","8,301.21","13,919.21","$9,388.24","$9,653.86","$10,256.78","$7,977.30","$8,301.21",27001,OAK PARK,60302
0,1137  LINDEN AVE,"43,325","1,920",OAK PARK,2-05,"$433,250","1,268.60","6,200",16-06-209-012-0000,0.00,0.00,"14,730.35","15,998.95","$13,123.15","$12,970.33","$14,526.71","$16,236.46","$14,730.35",27001,OAK PARK,60302
0,1121  LINDEN AVE,"58,700","3,053",OAK PARK,2-06,"$587,000","1,268.60","6,200",16-06-209-016-0000,0.00,0.00,"20,407.97","21,676.57","$18,271.61","$19,643.27","$21,974.34","$19,982.27","$20,407.97",27001,OAK PARK,60302
0,1117  LINDEN AVE,"56,764","2,415",OAK PARK,2-06,"$567,640","1,268.60","6,200",16-06-209-017-0000,0.00,0.00,"19,692.99","20,961.59","$15,137.11","$16,270.05","$18,209.53","$19,283.11","$19,692.99",27001,OAK PARK,60302
0,1113  LINDEN AVE,"63,077","2,729",OAK PARK,2-06,"$630,770","1,268.60","6,200",16-06-209-018-0000,0.00,0.00,"22,024.29","23,292.89","$17,109.15","$18,392.28","$20,578.17","$21,563.20","$22,024.29",27001,OAK PARK,60302
0,1109  LINDEN AVE,"56,559","2,569",OAK PARK,2-06,"$565,590","1,268.60","6,200",16-06-209-019-0000,"1,014.88",0.00,"19,721.02","22,004.50","$15,361.27","$16,511.27","$17,760.85","$19,327.73","$19,721.02",27001,OAK PARK,60302
0,1101  LINDEN AVE,"41,540","2,386",OAK PARK,2-04,"$415,400","1,268.60","10,120",16-06-209-020-0000,0.00,0.00,"14,071.18","15,339.78","$14,473.99","$15,542.45","$19,156.59","$16,442.37","$14,071.18",27001,OAK PARK,60302
0,1110 N EUCLID AVE,"1,488",,OAK PARK,2-41,"$14,880",0.00,"1,240",16-06-209-022-0000,0.00,0.00,549.43,549.43,$415.48,$447.18,$499.08,$537.38,$549.43,27001,OAK PARK,60302
0,1108 N EUCLID AVE,"49,899","1,940",OAK PARK,2-05,"$498,990","1,268.60","4,340",16-06-209-023-0000,"1,014.88",0.00,"16,143.06","18,426.54","$13,000.56","$13,956.85","$15,663.86","$15,828.31","$16,143.06",27001,OAK PARK,60302
0,1106 N EUCLID AVE,"2,232",,OAK PARK,2-41,"$22,320",0.00,"1,860",16-06-209-024-0000,0.00,0.00,824.21,824.21,$623.28,$670.70,$748.63,$806.19,$824.21,27001,OAK PARK,60302
0,1104 N EUCLID AVE,"4,464",,OAK PARK,2-41,"$44,640",0.00,"3,720",16-06-209-025-0000,0.00,0.00,"1,648.42","1,648.42","$1,246.57","$1,341.53","$1,497.25","$1,612.26","$1,648.42",27001,OAK PARK,60302
0,1100 N EUCLID AVE,"68,074","3,776",OAK PARK,2-04,"$680,740","1,268.60","6,400",16-06-209-026-0000,"1,014.88",0.00,"22,854.72","25,138.20","$22,147.56","$23,800.32","$26,650.17","$22,392.79","$22,854.72",27001,OAK PARK,60302
0,1116 N EUCLID AVE,"45,658","1,964",OAK PARK,2-34,"$456,580","1,268.60","5,580",16-06-209-027-0000,0.00,0.00,"15,591.86","16,860.46","$13,174.06","$14,157.54","$15,851.81","$15,271.79","$15,591.86",27001,OAK PARK,60302
0,1112 N EUCLID AVE,"68,669","2,985",OAK PARK,2-78,"$686,690","1,268.60","5,580",16-06-209-028-0000,0.00,0.00,"24,089.32","25,357.92","$16,736.58","$21,208.47","$23,670.46","$24,802.10","$24,089.32",27001,OAK PARK,60302
0,1133  LINDEN AVE,"56,120","1,910",OAK PARK,2-05,"$561,200","1,268.60","9,300",16-06-209-029-0000,"1,014.88",0.00,"18,440.37","20,723.85","$15,478.70","$16,623.57","$18,640.27","$18,075.23","$18,440.37",27001,OAK PARK,60302
0,1125  LINDEN AVE,"48,926","2,248",OAK PARK,2-06,"$489,260","1,268.60","9,300",16-06-209-030-0000,0.00,0.00,"16,798.67","18,067.27","$20,263.44","$21,786.87","$20,113.26","$18,972.49","$16,798.67",27001,OAK PARK,60302
0,1140  LINDEN AVE,"47,717","2,204",OAK PARK,2-06,"$477,170","1,268.60","5,088",16-06-210-001-0000,0.00,0.00,"16,352.13","17,620.73","$12,587.66","$13,526.43","$15,147.40","$16,015.44","$16,352.13",27001,OAK PARK,60302
0,1136  LINDEN AVE,"54,106","2,638",OAK PARK,2-06,"$541,060","1,268.60","6,200",16-06-210-002-0000,0.00,0.00,"19,294.90","20,563.50","$15,520.13","$16,682.22","$17,915.63","$18,893.73","$19,294.90",27001,OAK PARK,60302
0,1132  LINDEN AVE,"48,529","2,284",OAK PARK,2-06,"$485,290","1,268.60","6,200",16-06-210-003-0000,0.00,0.00,"16,652.02","17,920.62","$13,945.14","$14,987.30","$15,600.97","$17,414.36","$16,652.02",27001,OAK PARK,60302
0,1128  LINDEN AVE,"48,633","1,996",OAK PARK,2-05,"$486,330","1,268.60","6,200",16-06-210-004-0000,"1,014.88",0.00,"15,675.58","17,959.06","$12,422.53","$13,334.67","$14,969.65","$15,371.02","$15,675.58",27001,OAK PARK,60302
0,1124  LINDEN AVE,"49,631","2,443",OAK PARK,2-06,"$496,310","1,268.60","6,200",16-06-210-005-0000,0.00,0.00,"17,058.99","18,327.59","$14,470.92","$15,553.13","$17,409.36","$18,128.02","$17,058.99",27001,OAK PARK,60302
0,1120  LINDEN AVE,"47,323","2,217",OAK PARK,2-06,"$473,230","1,268.60","6,200",16-06-210-006-0000,0.00,0.00,"18,810.42","20,079.02","$15,554.93","$16,719.79","$18,711.35","$18,419.87","$18,810.42",27001,OAK PARK,60302
0,1116  LINDEN AVE,"60,087","2,513",OAK PARK,2-78,"$600,870","1,268.60","6,200",16-06-210-007-0000,0.00,0.00,"20,920.10","22,188.70","$17,972.45","$17,611.17","$19,706.36","$20,483.32","$20,920.10",27001,OAK PARK,60302
0,1112  LINDEN AVE,"49,888","1,775",OAK PARK,2-05,"$498,880","1,268.60","4,960",16-06-210-008-0000,"1,014.88",0.00,"16,139.00","18,422.48","$12,023.40","$12,085.84","$12,840.65","$10,171.20","$10,584.31",27001,OAK PARK,60302
0,1104  LINDEN AVE,"34,346","1,879",OAK PARK,2-05,"$343,460","1,014.88","3,720",16-06-210-011-0000,0.00,0.00,"11,668.33","12,683.21","$9,207.74","$9,893.06","$11,082.08","$11,429.92","$11,668.33",27001,OAK PARK,60302
0,1100  LINDEN AVE,"41,752","1,996",OAK PARK,2-04,"$417,520","1,268.60","6,400",16-06-210-012-0000,0.00,0.00,0.00,"15,418.06","$12,167.63","$13,046.28","$15,401.97",$0.00,$0.00,27001,OAK PARK,60302
0,1141  COLUMBIAN AVE,"54,254","2,522",OAK PARK,2-06,"$542,540","1,268.60","5,091",16-06-210-013-0000,0.00,0.00,"18,766.15","20,034.75","$17,326.66","$18,626.35","$17,264.92","$18,376.47","$18,766.15",27001,OAK PARK,60302
0,1137  COLUMBIAN AVE,"57,652","2,802",OAK PARK,2-06,"$576,520","1,268.60","6,200",16-06-210-014-0000,0.00,0.00,"20,020.92","21,289.52","$16,475.16","$17,710.10","$20,821.68","$19,603.86","$20,020.92",27001,OAK PARK,60302
0,1133  COLUMBIAN AVE,"52,282","2,068",OAK PARK,2-05,"$522,820","1,268.60","6,200",16-06-210-015-0000,0.00,0.00,"18,037.97","19,306.57","$14,320.17","$15,390.82","$17,228.31","$17,664.27","$18,037.97",27001,OAK PARK,60302
0,1129  COLUMBIAN AVE,"45,638","2,020",OAK PARK,2-05,"$456,380","1,268.60","6,200",16-06-210-016-0000,0.00,0.00,"15,584.50","16,853.10","$13,225.70","$14,213.08","$15,913.69","$16,357.15","$15,584.50",27001,OAK PARK,60302
0,1125  COLUMBIAN AVE,"44,994","2,003",OAK PARK,2-05,"$449,940","1,268.60","6,200",16-06-210-017-0000,"1,014.88",0.00,"14,331.75","16,615.23","$13,081.22","$12,442.47","$13,937.60","$14,056.71","$14,331.75",27001,OAK PARK,60302
0,1121  COLUMBIAN AVE,"51,902","2,582",OAK PARK,2-06,"$519,020","1,268.60","6,200",16-06-210-018-0000,0.00,0.00,"17,897.66","19,166.26","$17,624.23","$16,010.85","$17,920.08","$17,527.00","$17,897.66",27001,OAK PARK,60302
0,1117  COLUMBIAN AVE,"47,268","2,356",OAK PARK,2-06,"$472,680","1,268.60","6,200",16-06-210-019-0000,0.00,0.00,"16,186.32","17,454.92","$13,202.71","$14,174.29","$17,629.61","$14,878.02","$16,186.32",27001,OAK PARK,60302
0,1104  LINDEN AVE,"9,702","1,879",OAK PARK,2-05,"$97,020",253.72,"1,860",16-06-210-025-0000,0.00,0.00,"3,329.06","3,582.78","$2,613.51","$2,808.61","$3,144.83","$3,260.36","$3,329.06",27001,OAK PARK,60302
0,1109  COLUMBIAN AVE,0,,OAK PARK,0,,,0,16-06-210-026-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1107  COLUMBIAN AVE,0,,OAK PARK,0,,,0,16-06-210-027-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1105  COLUMBIAN AVE,0,,OAK PARK,0,,,0,16-06-210-028-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1103  COLUMBIAN AVE,0,,OAK PARK,0,,,0,16-06-210-029-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1108  LINDEN AVE,"38,673","2,441",OAK PARK,2-04,"$386,730","1,268.60","5,580",16-06-210-030-0000,0.00,0.00,"13,012.41","14,281.01","$15,880.65","$17,070.34","$19,102.60","$12,748.86","$13,012.41",27001,OAK PARK,60302
0,1111  COLUMBIAN AVE,0,,OAK PARK,0,,,0,16-06-210-031-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,1140  COLUMBIAN AVE,"53,457","2,293",OAK PARK,2-06,"$534,570","1,268.60","7,606",16-06-211-001-0000,"1,014.88",0.00,"17,456.95","19,740.43","$13,582.65","$14,583.23","$16,363.09","$17,113.36","$17,456.95",27001,OAK PARK,60302
0,1134  COLUMBIAN AVE,"49,913","2,195",OAK PARK,2-05,"$499,130","1,268.60","6,200",16-06-211-002-0000,0.00,0.00,"17,892.84","19,161.44","$15,833.81","$17,019.80","$16,014.34","$17,522.37","$17,892.84",27001,OAK PARK,60302
0,1130  COLUMBIAN AVE,"33,490","2,084",OAK PARK,2-04,"$334,900","1,268.60","6,200",16-06-211-003-0000,0.00,0.00,"11,098.47","12,367.07","$14,693.72","$14,193.62","$14,491.39","$13,887.74","$11,098.47",27001,OAK PARK,60302
0,1126  COLUMBIAN AVE,"45,199","1,980",OAK PARK,2-05,"$451,990","1,268.60","6,200",16-06-211-004-0000,"1,014.88",0.00,"14,153.77","16,690.97","$13,156.72","$13,457.51","$15,121.13","$13,886.89","$14,153.77",27001,OAK PARK,60302
0,1122  COLUMBIAN AVE,"45,590","1,950",OAK PARK,2-05,"$455,900","1,268.60","6,200",16-06-211-005-0000,0.00,0.00,"15,566.74","16,835.34","$12,456.22","$13,385.08","$14,989.61","$15,873.17","$15,566.74",27001,OAK PARK,60302
0,1118  COLUMBIAN AVE,"46,189","1,979",OAK PARK,2-05,"$461,890","1,268.60","6,200",16-06-211-006-0000,"1,014.88",0.00,"14,773.10","17,056.58","$12,167.88","$13,060.61","$14,663.68","$14,488.27","$14,773.10",27001,OAK PARK,60302
0,1114  COLUMBIAN AVE,"50,239","2,733",OAK PARK,2-06,"$502,390","1,268.60","6,200",16-06-211-007-0000,0.00,0.00,"17,283.53","18,552.13","$15,943.73","$17,138.05","$17,901.99","$18,416.94","$17,283.53",27001,OAK PARK,60302
0,1110  COLUMBIAN AVE,"57,317","2,102",OAK PARK,2-05,"$573,170","1,268.60","6,200",16-06-211-008-0000,"1,014.88","6,763.54","12,118.81","21,165.83","$15,417.59","$13,720.63","$14,577.53","$11,645.94","$12,118.81",27001,OAK PARK,60302
0,1106  COLUMBIAN AVE,"49,382","2,334",OAK PARK,2-06,"$493,820","1,268.60","6,200",16-06-211-009-0000,0.00,0.00,"16,967.02","18,235.62","$15,334.46","$16,482.49","$18,446.58","$18,446.20","$16,967.02",27001,OAK PARK,60302
0,1100  COLUMBIAN AVE,"36,054","1,656",OAK PARK,2-03,"$360,540","1,268.60","7,606",16-06-211-010-0000,0.00,0.00,"12,045.36","13,313.96","$12,227.39","$13,138.85","$14,714.80","$11,802.96","$12,045.36",27001,OAK PARK,60302
0,1141 N EAST AVE,"60,297","2,810",OAK PARK,2-06,"$602,970","1,268.60","7,606",16-06-211-011-0000,0.00,0.00,"20,997.74","22,266.34","$16,603.53","$17,240.08","$18,681.62","$20,559.15","$20,997.74",27001,OAK PARK,60302
0,1135 N EAST AVE,"46,000","2,842",OAK PARK,2-06,"$460,000","1,268.60","6,200",16-06-211-012-0000,"1,014.88",0.00,"14,703.20","16,986.68","$15,511.53","$16,658.57","$17,621.14","$14,420.00","$14,703.20",27001,OAK PARK,60302
0,1131 N EAST AVE,"46,003","2,576",OAK PARK,2-06,"$460,030","1,268.60","6,200",16-06-211-013-0000,0.00,0.00,"15,719.22","16,987.82","$15,132.07","$15,549.61","$17,405.34","$17,703.65","$15,719.22",27001,OAK PARK,60302
0,1127 N EAST AVE,"58,318","2,405",OAK PARK,2-06,"$583,180",0.00,"6,200",16-06-211-014-0000,0.00,0.00,"21,535.50","21,535.50","$15,754.99","$16,935.07","$18,951.70","$19,844.39","$21,535.50",27001,OAK PARK,60302
0,1123 N EAST AVE,"61,481","2,532",OAK PARK,2-06,"$614,810","1,268.60","6,200",16-06-211-015-0000,0.00,0.00,"21,434.90","22,703.50","$17,396.75","$18,701.75","$20,923.48","$20,986.81","$21,434.90",27001,OAK PARK,60302
0,1119 N EAST AVE,"48,958","2,347",OAK PARK,2-06,"$489,580","1,268.60","6,200",16-06-211-016-0000,0.00,0.00,"16,810.47","18,079.07","$13,289.39","$14,281.60","$15,990.22","$16,463.70","$16,810.47",27001,OAK PARK,60302
0,1115 N EAST AVE,"58,715","2,576",OAK PARK,2-06,"$587,150","1,268.60","6,200",16-06-211-017-0000,0.00,0.00,"20,413.42","21,682.02","$15,636.45","$16,807.36","$18,809.27","$19,987.75","$20,413.42",27001,OAK PARK,60302
0,1111 N EAST AVE,"48,052","2,572",OAK PARK,2-06,"$480,520","1,268.60","6,200",16-06-211-018-0000,0.00,0.00,"16,475.94","17,744.54","$15,113.01","$15,759.08","$17,100.67","$18,839.61","$16,475.94",27001,OAK PARK,60302
0,1107 N EAST AVE,"56,913","2,873",OAK PARK,2-06,"$569,130","1,268.60","6,200",16-06-211-019-0000,0.00,0.00,"19,748.04","21,016.64","$15,927.62","$17,120.75","$19,159.03","$20,322.52","$19,748.04",27001,OAK PARK,60302
0,1101 N EAST AVE,"95,143","4,473",OAK PARK,2-08,"$951,430","1,268.60","7,606",16-06-211-020-0000,0.00,0.00,"33,865.53","35,134.13","$29,090.12","$31,285.59","$34,968.05","$33,144.89","$33,865.53",27001,OAK PARK,60302
0,1140 N EAST AVE,"76,498","3,284",OAK PARK,2-06,"$764,980","1,268.60","9,569",16-06-212-001-0000,0.00,0.00,"28,629.13","29,897.73","$25,960.30","$27,917.36","$22,060.64","$27,048.05","$28,629.13",27001,OAK PARK,60302
0,1134 N EAST AVE,"71,716","3,090",OAK PARK,2-78,"$717,160","1,268.60","7,800",16-06-212-002-0000,0.00,0.00,"25,214.44","26,483.04","$23,443.31","$22,470.54","$25,129.80","$24,683.48","$25,214.44",27001,OAK PARK,60302
0,1130 N EAST AVE,"67,587","2,972",OAK PARK,2-06,"$675,870","1,268.60","7,800",16-06-212-003-0000,0.00,0.00,"23,689.71","24,958.31","$21,102.89","$21,608.75","$24,167.82","$23,192.16","$23,689.71",27001,OAK PARK,60302
0,1126 N EAST AVE,"67,500","3,513",OAK PARK,2-06,"$675,000","1,268.60","7,800",16-06-212-004-0000,"1,014.88",0.00,"22,642.73","24,926.21","$19,717.25","$21,097.65","$22,879.62","$22,781.81","$22,642.73",27001,OAK PARK,60302
0,1122 N EAST AVE,"83,186","4,115",OAK PARK,2-06,"$831,860",0.00,"7,800",16-06-212-005-0000,0.00,0.00,"30,718.64","30,718.64","$21,185.64","$22,779.33","$25,474.39","$28,826.23","$29,450.04",27001,OAK PARK,60302
0,1118 N EAST AVE,"57,816","2,742",OAK PARK,2-06,"$578,160",0.00,"7,850",16-06-212-006-0000,0.00,0.00,"21,350.16","21,350.16","$15,413.53","$16,567.62","$18,541.49","$20,901.23","$21,350.16",27001,OAK PARK,60302
0,1114 N EAST AVE,"55,270","2,522",OAK PARK,2-06,"$552,700","1,268.60","7,850",16-06-212-007-0000,0.00,0.00,"19,141.27","20,409.87","$16,255.68","$17,473.87","$19,553.01","$20,446.50","$19,141.27",27001,OAK PARK,60302
0,1110 N EAST AVE,"65,632","2,340",OAK PARK,2-06,"$656,320","1,268.60","7,850",16-06-212-008-0000,0.00,0.00,"22,967.75","24,236.35","$19,299.68","$20,749.67","$23,209.13","$23,476.45","$22,967.75",27001,OAK PARK,60302
0,1106 N EAST AVE,"39,501","2,422",OAK PARK,2-04,"$395,010","1,268.60","7,850",16-06-212-009-0000,0.00,0.00,"13,953.33","15,221.93","$16,484.51","$16,872.63","$17,176.33","$15,803.80","$13,953.33",27001,OAK PARK,60302
0,1100 N EAST AVE,"80,904","4,088",OAK PARK,2-06,"$809,040","1,268.60","9,630",16-06-212-010-0000,0.00,0.00,"28,607.31","29,875.91","$24,822.55","$26,693.12","$29,842.53","$28,002.00","$28,607.31",27001,OAK PARK,60302
0,1141  FAIR OAKS AVE,"66,861","3,344",OAK PARK,2-06,"$668,610","1,268.60","9,570",16-06-212-011-0000,0.00,0.00,"23,421.65","24,690.25","$22,828.02","$21,546.72","$22,735.03","$24,282.52","$23,421.65",27001,OAK PARK,60302
0,1135  FAIR OAKS AVE,"55,279","2,953",OAK PARK,2-04,"$552,790","1,268.60","7,800",16-06-212-012-0000,0.00,0.00,"19,144.70","20,413.30","$18,694.22","$20,098.02","$21,293.34","$18,746.71","$19,144.70",27001,OAK PARK,60302
0,1131  FAIR OAKS AVE,"53,451","2,484",OAK PARK,2-06,"$534,510","1,268.60","7,800",16-06-212-013-0000,"1,014.88",0.00,"17,454.79","19,738.27","$15,903.77","$16,419.51","$16,772.73","$17,111.17","$17,454.79",27001,OAK PARK,60302
0,1127  FAIR OAKS AVE,"55,902","2,601",OAK PARK,2-06,"$559,020",0.00,"7,800",16-06-212-014-0000,0.00,0.00,"20,643.29","20,643.29","$16,979.55","$18,252.82","$20,422.39","$20,190.86","$20,643.29",27001,OAK PARK,60302
0,1123  FAIR OAKS AVE,"65,755","2,898",OAK PARK,2-06,"$657,550","1,268.60","7,800",16-06-212-015-0000,0.00,0.00,"23,013.17","24,281.77","$20,423.66","$21,959.17","$24,559.07","$22,530.43","$23,013.17",27001,OAK PARK,60302
0,1119  FAIR OAKS AVE,"66,451","2,821",OAK PARK,2-06,"$664,510","1,268.60","7,850",16-06-212-016-0000,0.00,0.00,"23,270.18","24,538.78","$18,029.38","$19,382.59","$21,683.31","$22,781.81","$23,270.18",27001,OAK PARK,60302
0,1115  FAIR OAKS AVE,"57,077","2,730",OAK PARK,2-06,"$570,770","1,268.60","7,850",16-06-212-017-0000,"1,014.88",0.00,"18,793.67","21,077.15","$16,455.49","$17,674.83","$19,813.47","$18,420.84","$18,793.67",27001,OAK PARK,60302
0,1111  FAIR OAKS AVE,"50,975","2,208",OAK PARK,2-06,"$509,750","1,268.60","7,850",16-06-212-018-0000,0.00,0.00,"17,555.27","18,823.87","$13,778.90","$14,808.51","$16,578.18","$17,192.24","$17,555.27",27001,OAK PARK,60302
0,1107  FAIR OAKS AVE,"48,502","2,208",OAK PARK,2-06,"$485,020","1,268.60","7,850",16-06-212-019-0000,0.00,0.00,"16,642.00","17,910.60","$15,235.97","$16,376.40","$18,328.27","$20,118.81","$16,642.00",27001,OAK PARK,60302
0,1101  FAIR OAKS AVE,"62,224","2,433",OAK PARK,2-06,"$622,240","1,268.60","9,631",16-06-212-020-0000,0.00,0.00,"21,709.30","22,977.90","$16,259.37","$17,477.79","$19,557.46","$21,255.13","$21,709.30",27001,OAK PARK,60302
0,1140  FAIR OAKS AVE,"69,141","2,872",OAK PARK,2-06,"$691,410","1,268.60","9,069",16-06-213-001-0000,0.00,0.00,"24,263.62","25,532.22","$16,975.12","$18,248.09","$20,417.08","$23,753.43","$24,263.62",27001,OAK PARK,60302
0,1132  FAIR OAKS AVE,"51,697","2,220",OAK PARK,2-06,"$516,970","1,268.60","8,085",16-06-213-002-0000,"1,014.88",0.00,"16,807.05","19,090.53","$15,146.21","$16,265.86","$18,240.98","$16,477.72","$16,807.05",27001,OAK PARK,60302
0,1128  FAIR OAKS AVE,"59,605","3,055",OAK PARK,2-06,"$596,050","1,268.60","8,085",16-06-213-003-0000,0.00,0.00,"20,742.12","22,010.72","$19,456.94","$19,156.10","$20,582.19","$21,285.85","$20,742.12",27001,OAK PARK,60302
0,1124  FAIR OAKS AVE,"48,757","2,444",OAK PARK,2-06,"$487,570",0.00,"8,085",16-06-213-004-0000,0.00,0.00,"18,004.86","18,004.86","$16,328.35","$15,542.72","$17,397.73","$18,073.04","$18,004.86",27001,OAK PARK,60302
0,1120  FAIR OAKS AVE,"52,394","2,074",OAK PARK,2-05,"$523,940","1,268.60","8,085",16-06-213-005-0000,"1,014.88",0.00,"17,064.45","19,347.93","$14,586.25","$15,663.27","$17,568.45","$16,729.47","$17,064.45",27001,OAK PARK,60302
0,1116  FAIR OAKS AVE,"58,509","2,061",OAK PARK,2-04,"$585,090","1,268.60","7,350",16-06-213-006-0000,0.00,0.00,"20,337.43","21,606.03","$15,294.63","$16,439.51","$18,398.63","$19,913.39","$20,337.43",27001,OAK PARK,60302
0,1112  FAIR OAKS AVE,"51,992","2,006",OAK PARK,2-05,"$519,920",0.00,"7,350",16-06-213-007-0000,0.00,0.00,"19,199.50","19,199.50","$15,476.36","$16,654.92","$18,588.30","$18,778.65","$19,199.50",27001,OAK PARK,60302
0,1108  FAIR OAKS AVE,"60,007","3,091",OAK PARK,2-06,"$600,070","1,268.60","7,350",16-06-213-008-0000,0.00,0.00,"20,890.54","22,159.14","$20,932.34","$22,506.62","$20,975.03","$23,133.64","$20,890.54",27001,OAK PARK,60302
0,1104  FAIR OAKS AVE,"55,333","2,918",OAK PARK,2-06,"$553,330","1,268.60","7,350",16-06-213-009-0000,0.00,0.00,"19,164.61","20,433.21","$16,905.40","$17,706.72","$19,813.03","$20,410.29","$19,164.61",27001,OAK PARK,60302
0,1100  FAIR OAKS AVE,"51,388","2,412",OAK PARK,2-06,"$513,880","1,268.60","6,121",16-06-213-010-0000,"1,014.88",0.00,"16,692.87","18,976.35","$14,931.03","$16,048.28","$16,661.31","$17,643.18","$16,692.87",27001,OAK PARK,60302
0,1141 N ELMWOOD AVE,"49,371","2,043",OAK PARK,2-05,"$493,710","1,268.60","6,572",16-06-213-011-0000,0.00,0.00,"16,962.96","18,231.56","$13,983.38","$15,028.51","$16,823.70","$16,612.80","$16,962.96",27001,OAK PARK,60302
0,1135 N ELMWOOD AVE,"32,424","1,810",OAK PARK,2-04,"$324,240","1,268.60","6,280",16-06-213-012-0000,"1,014.88",0.00,"9,689.95","11,973.43","$11,528.48","$12,372.61","$13,895.82","$13,602.35","$9,689.95",27001,OAK PARK,60302
0,1133 N ELMWOOD AVE,"38,912","2,302",OAK PARK,2-04,"$389,120","1,268.60","6,280",16-06-213-013-0000,0.00,0.00,"13,100.71","14,369.31","$16,247.57","$17,465.22","$17,347.34","$16,460.41","$13,100.71",27001,OAK PARK,60302
0,1129 N ELMWOOD AVE,"56,116","2,490",OAK PARK,2-06,"$561,160","1,268.60","6,280",16-06-213-014-0000,0.00,0.00,"19,453.73","20,722.33","$14,202.86","$15,264.60","$17,087.31","$19,049.05","$19,453.73",27001,OAK PARK,60302
0,1127 N ELMWOOD AVE,"59,693","2,743",OAK PARK,2-06,"$596,930","1,268.60","6,280",16-06-213-015-0000,0.00,0.00,"20,774.59","22,043.19","$16,155.84","$16,126.93","$18,049.73","$20,340.93","$20,774.59",27001,OAK PARK,60302
0,1125 N ELMWOOD AVE,"37,232","2,108",OAK PARK,2-04,"$372,320","1,268.60","6,280",16-06-213-016-0000,0.00,0.00,"12,480.36","13,748.96","$9,757.74","$10,481.05","$11,748.43","$12,228.43","$12,480.36",27001,OAK PARK,60302
0,1121 N ELMWOOD AVE,"47,776","1,941",OAK PARK,2-05,"$477,760","1,268.60","6,280",16-06-213-017-0000,0.00,0.00,"16,373.95","17,642.55","$12,968.96","$13,936.85","$15,605.42","$16,036.77","$16,373.95",27001,OAK PARK,60302
0,1117 N ELMWOOD AVE,"57,193","2,791",OAK PARK,2-04,"$571,930",0.00,"7,850",16-06-213-018-0000,0.00,0.00,"21,120.03","21,120.03","$18,158.86","$19,507.86","$21,859.34","$18,462.78","$21,120.03",27001,OAK PARK,60302
0,1113 N ELMWOOD AVE,"53,279","2,312",OAK PARK,2-06,"$532,790",0.00,"7,850",16-06-213-019-0000,0.00,0.00,"19,674.72","19,674.72","$14,713.27","$15,799.89","$17,721.07","$19,243.49","$19,674.72",27001,OAK PARK,60302
0,1109 N ELMWOOD AVE,"53,707","2,633",OAK PARK,2-06,"$537,070","1,268.60","7,850",16-06-213-020-0000,0.00,0.00,"18,564.18","19,832.78","$15,187.04","$16,323.83","$18,269.41","$18,178.98","$18,564.18",27001,OAK PARK,60302
0,1101 N ELMWOOD AVE,"92,399","4,417",OAK PARK,2-06,"$923,990","1,268.60","14,352",16-06-213-023-0000,0.00,0.00,"32,852.17","34,120.77","$28,519.10","$29,189.70","$32,628.84","$32,153.88","$32,852.17",27001,OAK PARK,60302
