,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$6,509.72","$8,072.21","$8,780.11","$8,613.67","$7,842.48","1,132.50",0.00,906.00,"8,774.72","6,509.72","$240,370","24,037","1,292","1,440",2-95,27001,431 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-038-0000
0,"$1,890.94","$2,351.95","$3,395.66","$4,335.49","$3,904.80","1,132.50",0.00,906.00,"3,929.44","1,890.94","$107,660","10,766","8,550",,2-99,27001,404 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1001
0,"$2,914.49","$3,545.29","$4,580.03","$4,501.28","$3,904.80","1,132.50",0.00,0.00,"4,046.99","2,914.49","$110,860","11,086","8,550",,2-99,27001,400 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1002
0,"$2,603.05","$2,865.73","$4,580.03","$5,720.38","$3,186.90","1,132.50",0.00,0.00,"3,735.55","2,603.05","$102,340","10,234","8,550",,2-99,27001,400 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1003
0,"$2,914.49","$3,545.29","$4,580.03","$4,501.28","$3,904.80","1,132.50",0.00,0.00,"4,046.99","2,914.49","$110,860","11,086","8,550",,2-99,27001,404 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1004
0,"$2,914.49","$3,545.29","$4,580.03","$4,501.28","$3,904.80","1,132.50",0.00,0.00,"4,046.99","2,914.49","$110,860","11,086","8,550",,2-99,27001,404 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1005
0,"$4,046.99","$4,860.99","$5,848.63","$4,501.28","$2,922.71",0.00,0.00,0.00,"4,046.99","4,046.99","$110,860","11,086","8,550",,2-99,27001,400 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1006
0,"$4,046.99","$4,860.99","$5,848.63","$4,501.28","$3,904.80",0.00,0.00,0.00,"4,046.99","4,046.99","$110,860","11,086","8,550",,2-99,27001,400 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1007
0,"$4,046.99","$4,860.99","$4,580.03","$4,501.28","$3,904.80",0.00,0.00,0.00,"4,046.99","4,046.99","$110,860","11,086","8,550",,2-99,27001,404 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1008
0,"$2,914.49","$3,545.29","$4,580.03","$4,501.28","$3,904.80","1,132.50",0.00,0.00,"4,046.99","2,914.49","$110,860","11,086","8,550",,2-99,27001,404 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-039-1009
0,"$2,088.78","$2,574.30","$2,543.92","$2,488.18","$2,350.84",0.00,0.00,0.00,"2,088.78","2,088.78","$57,220","5,722","8,750",,2-99,27001,414 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1001
0,"$2,387.08","$3,020.58","$2,907.38","$2,843.55","$2,833.12",0.00,0.00,0.00,"2,387.08","2,387.08","$65,390","6,539","8,750",,2-99,27001,414 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1002
0,$598.19,$874.55,$839.56,$842.89,"$1,048.85","1,132.50",0.00,0.00,"1,730.69",598.19,"$47,420","4,742","8,750",,2-99,27001,414 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1003
0,"$2,387.08","$3,020.58","$2,907.38","$2,843.55","$2,833.12",0.00,0.00,0.00,"2,387.08","2,387.08","$65,390","6,539","8,750",,2-99,27001,414 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1004
0,$598.19,$874.55,"$2,108.16",$842.89,"$1,048.85","1,132.50",0.00,0.00,"1,730.69",598.19,"$47,420","4,742","8,750",,2-99,27001,414 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1005
0,"$1,491.28","$1,888.03","$1,817.27","$1,777.33","$1,770.92",0.00,0.00,0.00,"1,491.28","1,491.28","$40,870","4,087","8,750",,2-99,27001,416 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1006
0,$956.28,"$1,327.28","$1,275.32","$1,269.08","$1,474.28","1,132.50",0.00,0.00,"2,088.78",956.28,"$57,220","5,722","8,750",,2-99,27001,416 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1007
0,$598.19,$874.55,$839.56,$842.89,"$1,048.85","1,132.50",0.00,0.00,"1,730.69",598.19,"$47,420","4,742","8,750",,2-99,27001,416 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1008
0,"$1,254.58","$1,704.88","$1,638.78","$1,624.45","$1,828.06","1,132.50",0.00,0.00,"2,387.08","1,254.58","$65,390","6,539","8,750",,2-99,27001,416 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1009
0,$598.19,$874.55,$839.56,$842.89,"$1,048.85","1,132.50",0.00,0.00,"1,730.69",598.19,"$47,420","4,742","8,750",,2-99,27001,416 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1010
0,"$2,387.08","$3,020.98","$2,907.63","$2,843.92","$2,833.12",0.00,0.00,0.00,"2,387.08","2,387.08","$65,400","6,540","8,750",,2-99,27001,416 S ELMWOOD AVE,OAK PARK,60302,OAK PARK,16-07-423-040-1011
0,"$5,887.75","$5,603.96","$5,391.68","$5,295.16","$5,528.12","1,132.50",0.00,0.00,"7,020.25","5,887.75","$192,330","19,233","8,709",,2-99,27001,415 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-041-1001
0,"$5,887.75","$5,603.96","$5,391.68","$5,295.16","$5,528.12","1,132.50",0.00,0.00,"7,020.25","5,887.75","$192,330","19,233","8,709",,2-99,27001,415 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-041-1002
0,"$6,539.51","$6,445.48","$6,203.83","$6,067.83","$6,085.49",0.00,0.00,0.00,"6,539.51","6,539.51","$179,140","17,914","8,709",,2-99,27001,417 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-041-1003
0,"$6,595.57","$6,301.81","$6,063.40","$5,952.13","$6,186.86","1,132.50",0.00,0.00,"7,728.07","6,595.57","$211,710","21,171","8,709",,2-99,27001,417 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-041-1004
0,"$6,611.31","$7,496.20","$7,213.01","$7,076.51","$9,157.25","1,132.50",0.00,0.00,"7,743.81","6,611.31","$212,150","21,215","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1001
0,"$9,428.52","$10,728.61","$10,326.40","$10,100.12","$12,373.15",0.00,0.00,0.00,"9,428.52","9,428.52","$258,290","25,829","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1002
0,"$8,667.70","$8,547.45","$8,224.71","$8,066.18","$10,369.49",0.00,0.00,0.00,"8,667.70","8,667.70","$237,450","23,745","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1003
0,"$9,980.72","$11,329.62","$10,902.73","$10,685.53","$13,578.93","1,132.50",0.00,0.00,"11,113.22","9,980.72","$304,440","30,444","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1004
0,"$9,708.81","$11,020.43","$10,605.12","$10,394.41","$13,222.28","1,132.50",0.00,0.00,"10,841.31","9,708.81","$297,000","29,700","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1005
0,"$7,807.23","$8,856.24","$8,522.07","$8,356.93","$10,726.14","1,132.50",0.00,0.00,"8,939.73","7,807.23","$244,890","24,489","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1006
0,"$12,064.18","$12,411.92","$11,944.50","$11,704.34","$14,827.08",0.00,0.00,0.00,"12,064.18","12,064.18","$330,500","33,050","8,702",,2-99,27001,421 S RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-07-423-043-1007
0,"$3,971.68","$5,020.05","$5,044.21","$4,955.28","$4,804.47","1,132.50",0.00,0.00,"5,104.18","3,971.68","$139,830","13,983","7,500",,2-99,27001,411  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-423-044-1001
0,"$4,051.63","$5,119.39","$5,143.16","$5,052.07","$3,874.65","1,132.50",0.00,0.00,"5,184.13","4,051.63","$142,020","14,202","7,500",,2-99,27001,411  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-423-044-1002
0,"$5,248.34","$6,514.56","$6,491.17","$6,348.83","$4,940.01",0.00,0.00,0.00,"5,248.34","5,248.34","$143,780","14,378","7,500",,2-99,27001,411  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-423-044-1003
0,"$4,067.60","$6,455.09","$6,431.68","$5,071.58","$3,889.58","1,132.50",0.00,0.00,"5,200.10","4,067.60","$142,460","14,246","7,500",,2-99,27001,409  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-423-044-1004
0,"$4,499.88","$5,675.67","$5,697.41","$6,813.31","$5,301.55","1,132.50",0.00,0.00,"5,632.38","4,499.88","$154,300","15,430","7,500",,2-99,27001,409  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-423-044-1005
0,"$4,499.88","$5,775.40","$5,697.41","$5,594.21","$4,296.49","1,132.50",0.00,0.00,"5,632.38","4,499.88","$154,300","15,430","7,500",,2-99,27001,409  WASHINGTON BLVD,OAK PARK,60302,OAK PARK,16-07-423-044-1006
0,"$41,809.86","$31,774.94","$30,583.92","$29,913.54","$33,576.33",0.00,0.00,0.00,"41,809.86","41,809.86",,"114,533","7,749",,5-17,27001,329  CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-001-0000
0,"$23,175.59","$26,828.04","$25,822.48","$25,256.46","$31,012.56",0.00,0.00,0.00,"23,175.59","23,175.59",,"63,487","7,749",,5-17,27001,321  CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-002-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,319  CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-003-0000
0,"$13,772.45","$16,761.49","$16,131.01","$15,799.05","$16,545.30","1,132.50",0.00,0.00,"14,904.95","13,772.45","$408,320","40,832","7,599","2,950",2-06,27001,313  CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-004-0000
0,"$11,944.70","$14,980.95","$14,417.13","$14,753.79","$12,414.07","1,132.50",0.00,0.00,"13,077.20","11,944.70","$358,250","35,825","7,500","2,994",2-11,27001,311  CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-005-0000
0,"$13,350.82","$16,116.93","$15,510.54","$15,192.30","$14,150.10","1,132.50",0.00,0.00,"14,483.32","13,350.82","$396,770","39,677","10,260","2,280",2-06,27001,420 N RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-100-008-0000
0,"$12,422.51","$14,937.54","$14,375.39","$14,082.07","$11,746.85","1,132.50",0.00,0.00,"13,555.01","12,422.51","$371,320","37,132","6,840","2,030",2-05,27001,416 N RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-100-009-0000
0,"$12,293.29","$15,264.49","$14,690.01","$14,389.77","$13,129.39","1,132.50",0.00,0.00,"13,425.79","12,293.29","$367,790","36,779","8,550","2,289",2-06,27001,414 N RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-100-010-0000
0,"$14,284.79","$16,450.85","$15,834.16","$15,487.20","$14,933.76",0.00,0.00,0.00,"14,284.79","14,284.79","$391,320","39,132","8,310","1,894",2-05,27001,410 N RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-100-011-0000
0,"$11,380.72","$13,728.54","$13,749.09","$13,486.78","$12,724.92","1,132.50",0.00,906.00,"13,419.22","11,380.72","$367,610","36,761","8,793","2,272",2-06,27001,406 N RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-100-012-0000
0,"$8,548.34","$10,381.79","$10,329.19","$10,141.81","$9,878.59","1,132.50",0.00,906.00,"10,586.84","8,548.34","$290,020","29,002","5,000","1,488",2-05,27001,402 N RIDGELAND AVE,OAK PARK,60302,OAK PARK,16-08-100-013-0000
0,"$12,170.30","$12,354.42","$12,483.28","$12,231.35","$14,060.36","1,132.50",0.00,0.00,"13,302.80","12,170.30","$364,420","36,442","3,550","1,892",2-05,27001,318  SUPERIOR ST,OAK PARK,60302,OAK PARK,16-08-100-014-0000
0,"$13,269.84","$15,284.75","$14,709.67","$14,408.91","$14,206.81","1,132.50",0.00,0.00,"14,402.34","13,269.84","$394,550","39,455","8,550","2,259",2-06,27001,423 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-100-015-0000
0,"$12,586.83","$12,770.32","$12,289.44","$12,041.78","$10,834.83","1,132.50",0.00,0.00,"13,719.33","12,586.83","$375,830","37,583","8,550","1,653",2-03,27001,419 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-100-016-0000
0,"$15,070.63","$17,143.97","$16,499.16","$16,159.17","$15,248.05","1,132.50",0.00,0.00,"16,203.13","15,070.63","$443,870","44,387","8,550","2,915",2-06,27001,415 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-100-017-0000
0,"$15,409.70","$18,918.85","$18,207.45","$17,830.07","$17,581.23","1,132.50",0.00,0.00,"16,542.20","15,409.70","$453,160","45,316","8,550","3,270",2-06,27001,411 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-100-018-0000
0,"$13,075.96","$14,140.35","$13,608.15","$14,534.60","$13,056.16","1,132.50",0.00,0.00,"14,208.46","13,075.96","$389,230","38,923","8,550","2,335",2-06,27001,409 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-100-019-0000
0,"$15,517.18","$17,519.47","$17,873.56","$17,503.47","$15,843.34","1,132.50",0.00,906.00,"17,555.68","15,517.18","$480,930","48,093","8,550","2,887",2-04,27001,401 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-100-020-0000
0,"$3,927.62","$2,494.04","$2,398.29","$2,367.49","$4,052.98",0.00,0.00,0.00,"3,927.62","3,927.62","$107,600","10,760","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1001
0,"$3,927.62","$3,809.74","$2,398.29","$2,367.49","$4,052.98",0.00,0.00,0.00,"3,927.62","3,927.62","$107,600","10,760","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1002
0,"$3,340.99","$3,241.49","$1,851.39","$1,832.55","$3,299.04",0.00,0.00,0.00,"3,340.99","3,340.99","$91,540","9,154","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1003
0,"$1,302.49","$1,018.26","$1,007.90","$1,814.47","$2,374.24","1,132.50",0.00,906.00,"3,340.99","1,302.49","$91,540","9,154","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1004
0,"$3,804.86","$2,375.10","$2,283.86","$2,255.46","$3,895.18",0.00,0.00,0.00,"3,804.86","3,804.86","$104,230","10,423","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1005
0,"$2,672.36","$2,375.10","$2,283.86","$2,255.46","$3,895.18","1,132.50",0.00,0.00,"3,804.86","2,672.36","$104,230","10,423","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1006
0,"$3,148.46","$2,837.44","$2,728.76","$2,690.68","$4,508.99","1,132.50",0.00,0.00,"4,280.96","3,148.46","$117,280","11,728","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1007
0,"$3,148.46","$2,837.44","$2,728.76","$2,690.68","$4,508.99","1,132.50",0.00,0.00,"4,280.96","3,148.46","$117,280","11,728","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1008
0,"$3,340.99","$3,241.49","$3,119.99","$3,051.65","$4,304.10",0.00,0.00,0.00,"3,340.99","3,340.99","$91,540","9,154","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1009
0,"$3,403.05","$3,301.35","$3,177.59","$3,107.97","$4,387.52",0.00,0.00,0.00,"3,403.05","3,403.05","$93,230","9,323","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1010
0,"$3,811.54","$3,697.64","$3,559.06","$2,262.04","$3,903.65",0.00,0.00,0.00,"3,811.54","3,811.54","$104,420","10,442","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1011
0,"$2,679.04","$2,381.94","$2,290.46","$2,262.04","$3,903.65","1,132.50",0.00,0.00,"3,811.54","2,679.04","$104,420","10,442","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1012
0,"$3,134.99","$2,824.41","$2,716.33","$2,678.36","$4,491.18","1,132.50",0.00,0.00,"4,267.49","3,134.99","$116,910","11,691","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1013
0,"$3,134.99","$2,824.41","$2,716.33","$2,678.36","$4,491.18","1,132.50",0.00,0.00,"4,267.49","3,134.99","$116,910","11,691","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1014
0,"$2,359.56","$2,071.17","$1,991.32","$1,969.46","$3,491.87","1,132.50",0.00,0.00,"3,492.06","2,359.56","$95,660","9,566","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1015
0,"$2,196.03","$1,913.16","$1,839.22","$1,820.60","$3,281.38","1,132.50",0.00,0.00,"3,328.53","2,196.03","$91,200","9,120","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1016
0,"$2,679.04","$3,697.64","$3,559.06","$3,481.14","$3,903.65","1,132.50",0.00,0.00,"3,811.54","2,679.04","$104,420","10,442","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1017
0,$974.52,"$1,072.82","$1,028.20","$1,757.22","$3,194.94","1,132.50",805.77,906.00,"3,818.79",974.52,"$104,620","10,462","15,498",,2-99,27001,301 W CHICAGO AVE,OAK PARK,60302,OAK PARK,16-08-100-021-1018
0,"$14,405.17","$15,011.61","$14,446.69","$14,151.80","$14,767.06","1,132.50",0.00,0.00,"15,537.67","14,405.17","$425,650","42,565","6,412","2,285",2-06,27001,434 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-001-0000
0,"$12,026.92","$12,354.29","$11,887.16","$13,781.56","$13,021.13","1,132.50",0.00,906.00,"14,065.42","12,026.92","$385,310","38,531","6,412","1,981",2-05,27001,432 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-002-0000
0,"$9,783.67","$11,588.42","$11,150.11","$12,350.82","$9,974.07","1,132.50",0.00,906.00,"11,822.17","9,783.67","$323,870","32,387","6,412","2,869",2-11,27001,428 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-003-0000
0,"$11,702.01","$11,324.49","$12,366.06","$13,109.35","$14,075.15","1,132.50",0.00,906.00,"13,740.51","11,702.01","$376,410","37,641","6,412","1,728",2-05,27001,426 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-004-0000
0,"$13,272.79","$14,978.32","$14,414.59","$15,509.02","$14,019.29","1,132.50",0.00,0.00,"14,405.29","13,272.79","$405,380","40,538","8,550","2,316",2-06,27001,420 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-005-0000
0,"$11,772.34","$11,523.03","$11,088.83","$10,867.55","$10,124.40","1,132.50",0.00,0.00,"12,904.84","11,772.34","$353,530","35,353","8,550","1,500",2-03,27001,418 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-006-0000
0,"$11,215.03","$11,193.32","$8,834.40","$8,489.69","$10,860.25","1,132.50",0.00,906.00,"13,253.53","11,215.03","$363,080","36,308","8,550","1,582",2-03,27001,412 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-007-0000
0,"$14,807.10","$13,732.49","$13,215.51","$14,823.89","$16,007.88","1,132.50",0.00,0.00,"15,939.60","14,807.10","$436,650","43,665","7,695","1,982",2-05,27001,410 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-008-0000
0,"$13,751.27","$14,157.20","$13,624.38","$13,347.44","$13,326.52","1,132.50",0.00,0.00,"14,883.77","13,751.27","$440,650","44,065","5,771","1,762",2-05,27001,406 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-009-0000
0,"$14,935.98","$16,221.00","$15,613.04","$15,270.81","$13,340.74",0.00,0.00,0.00,"14,935.98","14,935.98","$409,160","40,916","5,771","2,044",2-05,27001,404 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-010-0000
0,"$16,065.76","$17,882.60","$17,209.95","$16,854.55","$14,707.90","1,132.50",0.00,0.00,"17,198.26","16,065.76","$471,130","47,113","6,412","2,570",2-06,27001,400 N CUYLER AVE,OAK PARK,60302,OAK PARK,16-08-101-011-0000
0,"$11,686.95","$12,308.77","$11,845.17","$11,607.17","$11,824.53","1,132.50",0.00,0.00,"12,819.45","11,686.95","$358,920","35,892","6,412","1,496",2-05,27001,433 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-012-0000
0,"$11,585.14","$11,926.69","$12,891.64","$12,630.85","$11,854.25","1,132.50",0.00,0.00,"12,717.64","11,585.14","$348,400","34,840","6,412","1,584",2-05,27001,429 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-014-0000
0,"$13,304.50","$12,879.65","$12,394.60","$12,144.67","$14,112.62","1,132.50",0.00,0.00,"14,437.00","13,304.50","$395,500","39,550","6,412","2,177",2-05,27001,427 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-015-0000
0,"$13,959.08","$13,804.59","$14,335.56","$14,043.06","$14,478.03","1,132.50",0.00,0.00,"15,091.58","13,959.08","$413,430","41,343","8,550","2,004",2-05,27001,423 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-016-0000
0,"$14,791.02","$13,978.79","$14,836.28","$15,064.78","$14,264.39","1,132.50",0.00,0.00,"15,923.52","14,791.02","$436,210","43,621","8,550","2,166",2-05,27001,419 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-017-0000
0,"$13,000.08","$12,639.54","$12,163.46","$13,375.60","$12,258.43","1,132.50",0.00,0.00,"14,132.58","13,000.08","$387,150","38,715","8,550","1,668",2-05,27001,415 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-018-0000
0,"$10,087.74","$10,170.89","$6,341.48","$6,094.04","$8,531.52",0.00,0.00,0.00,"10,087.74","10,087.74","$276,350","27,635","8,550","1,672",2-11,27001,411 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-019-0000
0,"$15,336.77","$18,081.67","$18,734.43","$19,635.92","$16,702.66","1,132.50",0.00,0.00,"16,469.27","15,336.77","$451,160","45,116","8,550","3,219",2-06,27001,407 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-020-0000
0,"$12,411.75","$12,352.71","$9,230.97","$8,870.78","$11,309.08",0.00,0.00,0.00,"12,411.75","12,411.75","$415,870","41,587","8,550","1,580",2-03,27001,401 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-101-021-0000
0,"$14,469.05","$16,519.40","$15,897.97","$15,571.20","$13,588.12","1,132.50",0.00,0.00,"15,601.55","14,469.05","$427,390","42,739","6,412","2,344",2-04,27001,424 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-003-0000
0,"$11,925.34","$12,880.18","$12,393.46","$12,160.89","$13,580.66","1,132.50",0.00,906.00,"13,963.84","11,925.34","$382,520","38,252","5,643","1,880",2-05,27001,422 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-005-0000
0,"$12,754.44","$14,012.47","$13,483.19","$14,276.27","$14,453.19","1,132.50",0.00,906.00,"14,792.94","12,754.44","$405,230","40,523","5,643","2,525",2-06,27001,418 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-006-0000
0,"$12,727.71","$14,096.28","$13,565.65","$13,290.02","$12,903.53","1,132.50",0.00,0.00,"13,860.21","12,727.71","$404,470","40,447","5,643","1,868",2-05,27001,416 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-007-0000
0,"$13,586.26","$15,521.58","$14,937.51","$14,631.76","$13,859.49","1,132.50",0.00,0.00,"14,718.76","13,586.26","$403,200","40,320","8,721","2,089",2-05,27001,414 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-008-0000
0,"$15,460.89","$18,114.03","$19,353.51","$18,968.34","$15,340.37","1,132.50",0.00,906.00,"17,499.39","15,460.89","$479,380","47,938","8,550","2,964",2-06,27001,410 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-009-0000
0,"$12,329.19","$14,206.53","$13,670.05","$13,409.49","$12,864.19","1,132.50",0.00,906.00,"14,367.69","12,329.19","$402,080","40,208","8,550","1,830",2-05,27001,406 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-010-0000
0,"$12,727.04","$17,766.95","$13,668.91","$13,094.48","$14,023.03","1,132.50",0.00,906.00,"14,765.54","12,727.04","$531,800","53,180","8,550","2,218",2-06,27001,400 N HARVEY AVE,OAK PARK,60302,OAK PARK,16-08-102-011-0000
0,"$8,494.66","$9,868.80","$9,515.51","$9,144.23","$11,631.13","1,132.50","2,724.34",906.00,"13,257.50","8,494.66","$363,180","36,318","8,550","3,352",2-11,27001,423 N LOMBARD AVE,OAK PARK,60302,OAK PARK,16-08-102-012-0000
0,"$15,531.67","$16,774.12","$16,143.19","$15,811.00","$17,761.99","1,132.50",0.00,0.00,"16,664.17","15,531.67","$456,500","45,650","8,550","2,538",2-04,27001,419 N LOMBARD AVE,OAK PARK,60302,OAK PARK,16-08-102-013-0000
0,"$10,028.63","$9,878.14","$10,735.02","$10,538.75","$10,264.68","1,132.50",0.00,906.00,"12,067.13","10,028.63","$330,580","33,058","8,550","1,430",2-03,27001,415 N LOMBARD AVE,OAK PARK,60302,OAK PARK,16-08-102-014-0000
0,"$13,748.44","$12,952.80","$14,964.66","$15,670.80","$13,093.20","1,132.50",0.00,906.00,"15,786.94","13,748.44","$432,470","43,247","8,550","2,402",2-06,27001,411 N LOMBARD AVE,OAK PARK,60302,OAK PARK,16-08-102-015-0000
0,"$11,078.79","$11,478.96","$11,046.46","$10,825.97","$9,633.79","1,132.50",0.00,0.00,"12,211.29","11,078.79","$334,510","33,451","5,643","1,180",2-03,27001,407 N LOMBARD AVE,OAK PARK,60302,OAK PARK,16-08-102-016-0000
0,"$15,481.28","$14,212.06","$13,677.16","$13,399.01","$14,556.14","1,132.50",0.00,0.00,"16,613.78","15,481.28","$455,110","45,511","5,643","2,563",2-06,27001,405 N LOMBARD AVE,OAK PARK,60302,OAK PARK,16-08-102-017-0000
